Name	LATITUDE_S	LONGITUDE_	Length	AV_RGH_IRI	ALLVEHS_AA	TRUCKS_AAD	Name_2	LATITUDE_S_2	LONGITUDE__2	Length_2	AV_RGH_IRI_2	ALLVEHS_AA_2	TRUCKS_AAD_2	closestWindex	rainfall	Above_30_days	Above_37_5_days	dayspassed	ALLVEHS_AA_avg	TRUCKS_AAD_avg	IRI_increase
5308_F_2400_2500_43832_01-06-2019_1	-37.913433	145.187897	100	2.2	6100	114	5308_F_2400_2500_06-01-2022_1	-37.913432	145.187912	100	2.24	6100	114	86303	2486.8	56	11	950	6100	114	0.04
5308_F_500_600_43832_01-06-2019_1	-37.896536	145.191014	100	2.4	7310	137	5308_F_500_600_06-01-2022_1	-37.89655	145.191022	100	2.45	7310	137	86303	2486.8	56	11	950	7310	137	0.0500000000000003
5308_F_3100_3200_43832_01-06-2019_1	-37.919673	145.186708	100	1.9	6100	114	5308_F_3100_3200_06-01-2022_1	-37.919659	145.186736	100	2.09	6100	114	86111	1968.5	56	11	950	6100	114	0.19
5308_F_1900_2000_43832_01-06-2019_1	-37.908971	145.18872	100	1.6	6100	114	5308_F_1900_2000_06-01-2022_1	-37.908981	145.188725	100	1.68	6100	114	86303	2486.8	56	11	950	6100	114	0.0799999999999998
5308_F_2900_3000_43832_01-06-2019_1	-37.917888	145.187051	100	3.1	6100	114	5308_F_2900_3000_06-01-2022_1	-37.917881	145.187077	100	3.16	6100	114	86111	1968.5	56	11	950	6100	114	0.0600000000000001
5308_F_1800_1900_43832_01-06-2019_1	-37.908081	145.188899	100	2.7	6100	114	5308_F_1800_1900_06-01-2022_1	-37.908096	145.188907	100	2.96	6100	114	86303	2486.8	56	11	950	6100	114	0.26
5308_F_900_1000_43832_01-06-2019_1	-37.900074	145.190374	100	3	7310	137	5308_F_900_1000_06-01-2022_1	-37.900094	145.19038	100	3.12	7310	137	86303	2486.8	56	11	950	7310	137	0.12
5308_F_0_100_43832_01-06-2019_1	-37.892093	145.191709	100	3.7	7310	137	5308_F_0_100_06-01-2022_1	-37.892106	145.191761	100	3.84	7310	137	86303	2486.8	56	11	950	7310	137	0.14
5308_F_2100_2200_43832_01-06-2019_1	-37.910754	145.188388	100	2.3	6100	114	5308_F_2100_2200_06-01-2022_1	-37.91076	145.188401	100	2.32	6100	114	86303	2486.8	56	11	950	6100	114	0.02
5308_F_1200_1300_43832_01-06-2019_1	-37.902748	145.189876	100	2.2	7310	137	5308_F_1200_1300_06-01-2022_1	-37.902763	145.18988	100	2.44	7310	137	86303	2486.8	56	11	950	7310	137	0.24
5308_F_1100_1200_43832_01-06-2019_1	-37.901856	145.190042	100	3.5	7310	137	5308_F_1100_1200_06-01-2022_1	-37.901877	145.19005	100	3.55	7310	137	86303	2486.8	56	11	950	7310	137	0.0499999999999998
5460_F_1400_1500_43843_01-06-2019_1	-37.897759	145.129546	100	2.5	2669	155	5460_F_1400_1500_04-03-2022_1	-37.897647	145.129585	100	2.66	2669	155	86297	2272.5	77	11	1007	2669	155	0.16
5460_F_200_300_43843_01-06-2019_1	-37.886986	145.131637	100	2.5	5489	320	5460_F_200_300_04-03-2022_1	-37.886992	145.131659	100	2.54	5489	320	86297	2272.5	77	11	1007	5489	320	0.04
5460_F_1300_1400_43843_01-06-2019_1	-37.896861	145.129719	100	2.3	2669	155	5460_F_1300_1400_04-03-2022_1	-37.896757	145.129754	100	2.69	2669	155	86297	2272.5	77	11	1007	2669	155	0.39
5460_F_300_400_43843_01-06-2019_1	-37.887883	145.131463	100	4.1	5489	320	5460_F_300_400_04-03-2022_1	-37.88788	145.131484	100	4.25	5489	320	86297	2272.5	77	11	1007	5489	320	0.15
5460_F_1200_1300_43843_01-06-2019_1	-37.895965	145.129897	100	1.9	2669	155	5460_F_1200_1300_04-03-2022_1	-37.895869	145.129929	100	2.33	2669	155	86297	2272.5	77	11	1007	2669	155	0.43
5460_F_800_900_43843_01-06-2019_1	-37.892386	145.130624	100	2	2669	155	5460_F_800_900_04-03-2022_1	-37.892319	145.130598	100	2.2	2669	155	86297	2272.5	77	11	1007	2669	155	0.2
5460_F_1100_1200_43843_01-06-2019_1	-37.895073	145.130087	100	2.8	2669	155	5460_F_1100_1200_04-03-2022_1	-37.894983	145.130112	100	3.05	2669	155	86297	2272.5	77	11	1007	2669	155	0.25
5460_F_0_100_43843_01-06-2019_1	-37.885219	145.131896	100	4.3	5489	320	5460_F_0_100_04-03-2022_1	-37.885207	145.131978	100	4.52	5489	320	86297	2272.5	77	11	1007	5489	320	0.22
5460_F_500_600_43843_01-06-2019_1	-37.889686	145.131135	100	2.1	5489	320	5460_F_500_600_04-03-2022_1	-37.889655	145.131155	100	2.39	5489	320	86297	2272.5	77	11	1007	5489	320	0.29
5460_F_100_200_43843_01-06-2019_1	-37.886086	145.131821	100	2.8	5489	320	5460_F_100_200_04-03-2022_1	-37.886102	145.131834	100	2.94	5489	320	86297	2272.5	77	11	1007	5489	320	0.14
5460_R_980_1080_43843_01-06-2019_1	-37.890985	145.130735	100	1.5	5489	320	5460_R_980_1080_04-03-2022_1	-37.890964	145.130729	100	1.51	5489	320	86297	2272.5	77	11	1007	5489	320	0.01
5460_R_880_980_43843_01-06-2019_1	-37.891879	145.130533	100	1.7	4078	238	5460_R_880_980_04-03-2022_1	-37.891853	145.130532	100	1.86	4078	238	86297	2272.5	77	11	1007	4078	238	0.16
5460_R_680_780_43843_01-06-2019_1	-37.893669	145.130178	100	2	2669	155	5460_R_680_780_04-03-2022_1	-37.893626	145.130215	100	2.21	2669	155	86297	2272.5	77	11	1007	2669	155	0.21
5799_F_8300_8400_43844_01-06-2019_1	-37.906946	145.191171	100	2.2	20181	1444	5799_F_8300_8400_06-01-2022_1	-37.906952	145.191236	100	2.21	20181	1444	86303	2486.8	56	11	950	20181	1444	0.00999999999999979
5799_F_3000_3100_43844_01-06-2019_1	-37.899868	145.131601	100	1.3	11193	653	5799_F_3000_3100_06-01-2022_1	-37.899866	145.131658	100	1.39	11193	653	86297	2196.3	56	11	950	11193	653	0.0899999999999999
5799_F_12700_12800_43844_01-06-2019_1	-37.898323	145.237394	100	2.4	18519	1325	5799_F_12700_12800_06-01-2022_1	-37.898308	145.237411	100	2.77	18519	1325	86104	2462.4	56	11	950	18519	1325	0.37
5799_F_10200_10300_43844_01-06-2019_1	-37.905126	145.211439	100	1.9	20181	1444	5799_F_10200_10300_06-01-2022_1	-37.905104	145.211458	100	1.96	20181	1444	86303	2486.8	56	11	950	20181	1444	0.0600000000000001
5799_F_7400_7500_43844_01-06-2019_1	-37.905731	145.181068	100	2.3	19792	714	5799_F_7400_7500_06-01-2022_1	-37.90573	145.181118	100	2.39	19792	714	86303	2486.8	56	11	950	19792	714	0.0900000000000003
5799_F_1000_1100_43844_01-06-2019_1	-37.897166	145.109143	100	3.1	11355	499	5799_F_1000_1100_06-01-2022_1	-37.897157	145.109196	100	3.18	11355	499	86088	2229	56	11	950	11355	499	0.0800000000000001
5799_F_3200_3300_43844_01-06-2019_1	-37.900127	145.133854	100	1.4	11193	653	5799_F_3200_3300_06-01-2022_1	-37.900124	145.133908	100	1.45	11193	653	86297	2196.3	56	11	950	11193	653	0.05
5799_F_7100_7200_43844_01-06-2019_1	-37.905259	145.177714	100	1.7	19792	714	5799_F_7100_7200_06-01-2022_1	-37.905255	145.177753	100	2.11	19792	714	86303	2486.8	56	11	950	19792	714	0.41
5799_F_300_400_43844_01-06-2019_1	-37.896355	145.101268	100	2.6	10414	457	5799_F_300_400_06-01-2022_1	-37.896321	145.101313	100	3.34	10414	457	86088	2229	56	11	950	10414	457	0.74
5799_F_2100_2200_43844_01-06-2019_1	-37.898689	145.121473	100	2.3	11355	499	5799_F_2100_2200_06-01-2022_1	-37.898684	145.121535	100	2.43	11355	499	86088	2229	56	11	950	11355	499	0.13
5799_F_4100_4200_43844_01-06-2019_1	-37.901274	145.143989	100	1.6	11229	405	5799_F_4100_4200_06-01-2022_1	-37.90127	145.144038	100	1.63	11229	405	86297	2196.3	56	11	950	11229	405	0.0299999999999998
5799_F_6300_6400_43844_01-06-2019_1	-37.904209	145.168714	100	2.9	19792	714	5799_F_6300_6400_06-01-2022_1	-37.904204	145.168763	100	2.98	19792	714	86303	2486.8	56	11	950	19792	714	0.0800000000000001
5799_F_12600_12700_43844_01-06-2019_1	-37.898492	145.236277	100	2.5	18519	1325	5799_F_12600_12700_06-01-2022_1	-37.898475	145.236293	100	2.68	18519	1325	86104	2462.4	56	11	950	18519	1325	0.18
5799_F_12800_12900_43844_01-06-2019_1	-37.898154	145.238512	100	2.4	18519	1325	5799_F_12800_12900_06-01-2022_1	-37.89814	145.238527	100	2.46	18519	1325	86104	2462.4	56	11	950	18519	1325	0.0600000000000001
5799_F_3700_3800_43844_01-06-2019_1	-37.900768	145.139482	100	1.8	11193	653	5799_F_3700_3800_06-01-2022_1	-37.900764	145.139535	100	1.84	11193	653	86297	2196.3	56	11	950	11193	653	0.04
5799_F_9500_9600_43844_01-06-2019_1	-37.908372	145.204693	100	2.7	20181	1444	5799_F_9500_9600_06-01-2022_1	-37.908367	145.204722	100	2.95	20181	1444	86303	2486.8	56	11	950	20181	1444	0.25
5799_F_13700_13800_43844_01-06-2019_1	-37.895734	145.247985	100	3.8	18519	1325	5799_F_13700_13800_06-01-2022_1	-37.895721	145.247998	100	5.11	18519	1325	86104	2462.4	56	11	950	18519	1325	1.31
5799_F_11600_11700_43844_01-06-2019_1	-37.899014	145.224966	100	1.9	19442	1391	5799_F_11600_11700_06-01-2022_1	-37.899004	145.224991	100	2.04	19442	1391	86303	2486.8	56	11	950	19442	1391	0.14
5799_F_6400_6500_43844_01-06-2019_1	-37.904325	145.169842	100	2.6	19792	714	5799_F_6400_6500_06-01-2022_1	-37.904319	145.169886	100	2.8	19792	714	86303	2486.8	56	11	950	19792	714	0.2
5799_F_7900_8000_43844_01-06-2019_1	-37.906424	145.186676	100	3	19792	714	5799_F_7900_8000_06-01-2022_1	-37.906426	145.186735	100	3.05	19792	714	86303	2486.8	56	11	950	19792	714	0.0499999999999998
5799_F_15200_15300_43844_01-06-2019_1	-37.888701	145.262448	100	3	12671	739	5799_F_15200_15300_06-01-2022_1	-37.888674	145.262463	100	3.38	12671	739	86104	2462.4	56	11	950	12671	739	0.38
5799_F_7200_7300_43844_01-06-2019_1	-37.905406	145.178838	100	2.9	19792	714	5799_F_7200_7300_06-01-2022_1	-37.905402	145.178876	100	3.12	19792	714	86303	2486.8	56	11	950	19792	714	0.22
5799_F_10000_10100_43844_01-06-2019_1	-37.906184	145.209585	100	2.1	20181	1444	5799_F_10000_10100_06-01-2022_1	-37.906157	145.209611	100	2.38	20181	1444	86303	2486.8	56	11	950	20181	1444	0.28
5799_F_11200_11300_43844_01-06-2019_1	-37.899885	145.220676	100	2.8	19442	1391	5799_F_11200_11300_06-01-2022_1	-37.89987	145.220702	100	3.02	19442	1391	86303	2486.8	56	11	950	19442	1391	0.22
5799_F_16000_16100_43844_01-06-2019_1	-37.884134	145.269473	100	2.7	12671	739	5799_F_16000_16100_06-01-2022_1	-37.884109	145.269501	100	2.94	12671	739	86104	2462.4	56	11	950	12671	739	0.24
5799_F_400_500_43844_01-06-2019_1	-37.896457	145.102391	100	2.5	10414	457	5799_F_400_500_06-01-2022_1	-37.896451	145.102436	100	3.08	10414	457	86088	2229	56	11	950	10414	457	0.58
5799_F_4600_4700_43844_01-06-2019_1	-37.902003	145.1496	100	2.2	11229	405	5799_F_4600_4700_06-01-2022_1	-37.901989	145.149651	100	2.72	11229	405	86303	2486.8	56	11	950	11229	405	0.52
5799_F_7500_7600_43844_01-06-2019_1	-37.905885	145.18218	100	2.6	19792	714	5799_F_7500_7600_06-01-2022_1	-37.905887	145.182237	100	2.68	19792	714	86303	2486.8	56	11	950	19792	714	0.0800000000000001
5799_F_700_800_43844_01-06-2019_1	-37.896848	145.105762	100	4	11355	499	5799_F_700_800_06-01-2022_1	-37.896837	145.10581	100	4.6	11355	499	86088	2229	56	11	950	11355	499	0.6
5799_F_4000_4100_43844_01-06-2019_1	-37.901137	145.142865	100	3.2	11229	405	5799_F_4000_4100_06-01-2022_1	-37.901137	145.142911	100	3.62	11229	405	86297	2196.3	56	11	950	11229	405	0.42
5799_F_11300_11400_43844_01-06-2019_1	-37.8994	145.221634	100	3.2	19442	1391	5799_F_11300_11400_06-01-2022_1	-37.899384	145.221657	100	3.54	19442	1391	86303	2486.8	56	11	950	19442	1391	0.34
5799_F_5000_5100_43844_01-06-2019_1	-37.902578	145.154096	100	1.8	11229	405	5799_F_5000_5100_06-01-2022_1	-37.902564	145.154125	100	1.94	11229	405	86303	2486.8	56	11	950	11229	405	0.14
5799_F_11500_11600_43844_01-06-2019_1	-37.899007	145.22383	100	1.9	19442	1391	5799_F_11500_11600_06-01-2022_1	-37.898996	145.223855	100	2.03	19442	1391	86303	2486.8	56	11	950	19442	1391	0.13
5799_F_15900_16000_43844_01-06-2019_1	-37.884684	145.268573	100	3.3	12671	739	5799_F_15900_16000_06-01-2022_1	-37.884655	145.2686	100	3.55	12671	739	86104	2462.4	56	11	950	12671	739	0.25
5799_F_8100_8200_43844_01-06-2019_1	-37.906685	145.188924	100	2.7	20181	1444	5799_F_8100_8200_06-01-2022_1	-37.906689	145.188984	100	2.81	20181	1444	86303	2486.8	56	11	950	20181	1444	0.11
5799_F_9700_9800_43844_01-06-2019_1	-37.907741	145.206795	100	1.8	20181	1444	5799_F_9700_9800_06-01-2022_1	-37.90772	145.206828	100	1.87	20181	1444	86303	2486.8	56	11	950	20181	1444	0.0700000000000001
5799_F_13400_13500_43844_01-06-2019_1	-37.897238	145.245234	100	4.1	18519	1325	5799_F_13400_13500_06-01-2022_1	-37.897231	145.24525	100	4.4	18519	1325	86104	2462.4	56	11	950	18519	1325	0.300000000000001
5799_F_6500_6600_43844_01-06-2019_1	-37.904455	145.170966	100	2.5	19792	714	5799_F_6500_6600_06-01-2022_1	-37.904449	145.17101	100	2.65	19792	714	86303	2486.8	56	11	950	19792	714	0.15
5799_F_9800_9900_43844_01-06-2019_1	-37.907238	145.207737	100	1.5	20181	1444	5799_F_9800_9900_06-01-2022_1	-37.90721	145.207765	100	1.56	20181	1444	86303	2486.8	56	11	950	20181	1444	0.0600000000000001
5799_F_5900_6000_43844_01-06-2019_1	-37.903742	145.164207	100	2.6	19792	714	5799_F_5900_6000_06-01-2022_1	-37.903737	145.164245	100	3.14	19792	714	86303	2486.8	56	11	950	19792	714	0.54
5799_F_6900_7000_43844_01-06-2019_1	-37.904988	145.175461	100	1.6	19792	714	5799_F_6900_7000_06-01-2022_1	-37.904988	145.175506	100	1.67	19792	714	86303	2486.8	56	11	950	19792	714	0.0699999999999998
5799_F_16100_16200_43844_01-06-2019_1	-37.883761	145.270504	100	3.4	12671	739	5799_F_16100_16200_06-01-2022_1	-37.88374	145.270537	100	4.01	12671	739	86104	2462.4	56	11	950	12671	739	0.61
5799_F_8400_8500_43844_01-06-2019_1	-37.907072	145.192296	100	1.5	20181	1444	5799_F_8400_8500_06-01-2022_1	-37.90708	145.192358	100	1.61	20181	1444	86303	2486.8	56	11	950	20181	1444	0.11
5799_F_16200_16300_43844_01-06-2019_1	-37.883586	145.27162	100	3.1	12671	739	5799_F_16200_16300_06-01-2022_1	-37.883569	145.271658	100	3.62	12671	739	86104	2462.4	56	11	950	12671	739	0.52
5799_F_12500_12600_43844_01-06-2019_1	-37.898655	145.235159	100	2.2	18519	1325	5799_F_12500_12600_06-01-2022_1	-37.898642	145.235174	100	2.24	18519	1325	86104	2462.4	56	11	950	18519	1325	0.04
5799_F_3800_3900_43844_01-06-2019_1	-37.900894	145.140609	100	1.6	11193	653	5799_F_3800_3900_06-01-2022_1	-37.900892	145.14066	100	1.66	11193	653	86297	2196.3	56	11	950	11193	653	0.0599999999999998
5799_F_11900_12000_43844_01-06-2019_1	-37.899038	145.228374	100	3.4	19442	1391	5799_F_11900_12000_06-01-2022_1	-37.899031	145.228399	100	3.48	19442	1391	86303	2486.8	56	11	950	19442	1391	0.0800000000000001
5799_F_6000_6100_43844_01-06-2019_1	-37.903859	145.165332	100	2.6	19792	714	5799_F_6000_6100_06-01-2022_1	-37.903856	145.165376	100	2.67	19792	714	86303	2486.8	56	11	950	19792	714	0.0699999999999998
5799_F_15500_15600_43844_01-06-2019_1	-37.88698	145.265076	100	3.5	12671	739	5799_F_15500_15600_06-01-2022_1	-37.886952	145.26509	100	3.94	12671	739	86104	2462.4	56	11	950	12671	739	0.44
5799_F_9000_9100_43844_01-06-2019_1	-37.907861	145.199052	100	2.5	20181	1444	5799_F_9000_9100_06-01-2022_1	-37.90786	145.199093	100	2.67	20181	1444	86303	2486.8	56	11	950	20181	1444	0.17
5799_F_2200_2300_43844_01-06-2019_1	-37.898828	145.122598	100	2.8	11355	499	5799_F_2200_2300_06-01-2022_1	-37.898823	145.122658	100	3.02	11355	499	86297	2196.3	56	11	950	11355	499	0.22
5799_F_15400_15500_43844_01-06-2019_1	-37.887553	145.2642	100	2.5	12671	739	5799_F_15400_15500_06-01-2022_1	-37.887527	145.264215	100	2.55	12671	739	86104	2462.4	56	11	950	12671	739	0.0499999999999998
5799_F_4300_4400_43844_01-06-2019_1	-37.901541	145.146239	100	1.2	11229	405	5799_F_4300_4400_06-01-2022_1	-37.901538	145.146287	100	1.39	11229	405	86297	2196.3	56	11	950	11229	405	0.19
5799_F_8800_8900_43844_01-06-2019_1	-37.907606	145.196801	100	2.2	20181	1444	5799_F_8800_8900_06-01-2022_1	-37.907598	145.196851	100	2.27	20181	1444	86303	2486.8	56	11	950	20181	1444	0.0699999999999998
5799_F_7000_7100_43844_01-06-2019_1	-37.905122	145.176587	100	2.4	19792	714	5799_F_7000_7100_06-01-2022_1	-37.905124	145.176627	100	2.74	19792	714	86303	2486.8	56	11	950	19792	714	0.34
5799_F_6700_6800_43844_01-06-2019_1	-37.904719	145.173214	100	2.3	19792	714	5799_F_6700_6800_06-01-2022_1	-37.904715	145.173258	100	2.42	19792	714	86303	2486.8	56	11	950	19792	714	0.12
5799_F_11700_11800_43844_01-06-2019_1	-37.899019	145.226102	100	2.7	19442	1391	5799_F_11700_11800_06-01-2022_1	-37.89901	145.226129	100	2.85	19442	1391	86303	2486.8	56	11	950	19442	1391	0.15
5799_F_8600_8700_43844_01-06-2019_1	-37.907342	145.19455	100	2.2	20181	1444	5799_F_8600_8700_06-01-2022_1	-37.907342	145.194598	100	2.34	20181	1444	86303	2486.8	56	11	950	20181	1444	0.14
5799_F_10700_10800_43844_01-06-2019_1	-37.902432	145.215991	100	2.9	19442	1391	5799_F_10700_10800_06-01-2022_1	-37.902419	145.216008	100	3.12	19442	1391	86303	2486.8	56	11	950	19442	1391	0.22
5799_F_800_900_43844_01-06-2019_1	-37.896966	145.106886	100	3.1	11355	499	5799_F_800_900_06-01-2022_1	-37.896954	145.106936	100	3.21	11355	499	86088	2229	56	11	950	11355	499	0.11
5799_F_16400_16500_43844_01-06-2019_1	-37.883277	145.273865	100	2.8	12671	739	5799_F_16400_16500_06-01-2022_1	-37.883259	145.273899	100	2.91	12671	739	86104	2462.4	56	11	950	12671	739	0.11
5799_F_10100_10200_43844_01-06-2019_1	-37.905657	145.210514	100	1.2	20181	1444	5799_F_10100_10200_06-01-2022_1	-37.905631	145.210535	100	1.26	20181	1444	86303	2486.8	56	11	950	20181	1444	0.0600000000000001
5799_F_6200_6300_43844_01-06-2019_1	-37.90409	145.167586	100	3.6	19792	714	5799_F_6200_6300_06-01-2022_1	-37.904087	145.167632	100	3.67	19792	714	86303	2486.8	56	11	950	19792	714	0.0699999999999998
5799_F_8000_8100_43844_01-06-2019_1	-37.906556	145.187801	100	2.4	19792	714	5799_F_8000_8100_06-01-2022_1	-37.906557	145.187859	100	2.69	19792	714	86303	2486.8	56	11	950	19792	714	0.29
5799_F_0_100_43844_01-06-2019_1	-37.895925	145.097911	100	2.9	10414	457	5799_F_0_100_06-01-2022_1	-37.895929	145.097946	100	3.17	10414	457	86088	2229	56	11	950	10414	457	0.27
5799_F_13000_13100_43844_01-06-2019_1	-37.897821	145.240753	100	3.1	18519	1325	5799_F_13000_13100_06-01-2022_1	-37.897803	145.240762	100	3.44	18519	1325	86104	2462.4	56	11	950	18519	1325	0.34
5799_F_10600_10700_43844_01-06-2019_1	-37.902954	145.215074	100	2.9	19811	1417	5799_F_10600_10700_06-01-2022_1	-37.902934	145.215087	100	3.02	19811	1417	86303	2486.8	56	11	950	19811	1417	0.12
5799_F_13900_14000_43844_01-06-2019_1	-37.894901	145.250002	100	2.8	18519	1325	5799_F_13900_14000_06-01-2022_1	-37.894892	145.250017	100	3.21	18519	1325	86104	2462.4	56	11	950	18519	1325	0.41
5799_F_11100_11200_43844_01-06-2019_1	-37.900408	145.21975	100	3.4	19442	1391	5799_F_11100_11200_06-01-2022_1	-37.900388	145.219773	100	3.57	19442	1391	86303	2486.8	56	11	950	19442	1391	0.17
5799_F_6600_6700_43844_01-06-2019_1	-37.904587	145.172089	100	1.7	19792	714	5799_F_6600_6700_06-01-2022_1	-37.904583	145.172134	100	1.78	19792	714	86303	2486.8	56	11	950	19792	714	0.0800000000000001
5799_F_15000_15100_43844_01-06-2019_1	-37.88985	145.260698	100	1.8	12671	739	5799_F_15000_15100_06-01-2022_1	-37.889822	145.26071	100	1.82	12671	739	86104	2462.4	56	11	950	12671	739	0.02
5799_F_500_600_43844_01-06-2019_1	-37.896607	145.103507	100	2	10414	457	5799_F_500_600_06-01-2022_1	-37.896582	145.103557	100	2.55	10414	457	86088	2229	56	11	950	10414	457	0.55
5799_F_15100_15200_43844_01-06-2019_1	-37.889275	145.261573	100	3.2	12671	739	5799_F_15100_15200_06-01-2022_1	-37.889248	145.261587	100	3.35	12671	739	86104	2462.4	56	11	950	12671	739	0.15
5799_F_9200_9300_43844_01-06-2019_1	-37.90812	145.201304	100	1.5	20181	1444	5799_F_9200_9300_06-01-2022_1	-37.908117	145.20134	100	1.68	20181	1444	86303	2486.8	56	11	950	20181	1444	0.18
5799_F_10900_11000_43844_01-06-2019_1	-37.901441	145.217903	100	3.2	19442	1391	5799_F_10900_11000_06-01-2022_1	-37.90143	145.21792	100	3.3	19442	1391	86303	2486.8	56	11	950	19442	1391	0.0999999999999996
5799_F_12900_13000_43844_01-06-2019_1	-37.897988	145.239632	100	3.6	18519	1325	5799_F_12900_13000_06-01-2022_1	-37.897974	145.239645	100	3.63	18519	1325	86104	2462.4	56	11	950	18519	1325	0.0299999999999998
5799_F_1600_1700_43844_01-06-2019_1	-37.897883	145.115902	100	1.9	11355	499	5799_F_1600_1700_06-01-2022_1	-37.897902	145.115944	100	1.94	11355	499	86088	2229	56	11	950	11355	499	0.04
5799_R_1600_1700_43840_01-06-2019_1	-37.889164	145.262054	100	1.8	16278	950	5799_R_1600_1700_06-01-2022_1	-37.889209	145.261998	100	1.83	16278	950	86104	2462.4	56	11	950	16278	950	0.03
5799_R_7700_7800_43840_01-06-2019_1	-37.908128	145.199619	100	2.1	20181	1444	5799_R_7700_7800_06-01-2022_1	-37.908151	145.199771	100	2.35	20181	1444	86303	2486.8	56	11	950	20181	1444	0.25
5799_R_6700_6800_43840_01-06-2019_1	-37.906165	145.21009	100	2	20181	1444	5799_R_6700_6800_06-01-2022_1	-37.906131	145.210181	100	2.07	20181	1444	86303	2486.8	56	11	950	20181	1444	0.0699999999999998
5799_R_8400_8500_43840_01-06-2019_1	-37.907227	145.191776	100	3.4	20181	1444	5799_R_8400_8500_06-01-2022_1	-37.907247	145.191935	100	4.23	20181	1444	86303	2486.8	56	11	950	20181	1444	0.830000000000001
5799_R_2600_2700_43840_01-06-2019_1	-37.894074	145.252576	100	2.6	15579	1114	5799_R_2600_2700_06-01-2022_1	-37.894089	145.252544	100	2.8	15579	1114	86104	2462.4	56	11	950	15579	1114	0.2
5799_R_800_900_43840_01-06-2019_1	-37.884559	145.269081	100	3.1	16278	950	5799_R_800_900_06-01-2022_1	-37.884618	145.268995	100	3.11	16278	950	86104	2462.4	56	11	950	16278	950	0.00999999999999979
5799_R_9500_9600_43840_01-06-2019_1	-37.90567	145.179417	100	3.5	17048	615	5799_R_9500_9600_06-01-2022_1	-37.905707	145.179602	100	3.52	17048	615	86303	2486.8	56	11	950	17048	615	0.02
5799_R_2000_2100_43840_01-06-2019_1	-37.89146	145.258545	100	2.1	16278	950	5799_R_2000_2100_06-01-2022_1	-37.891495	145.258494	100	2.83	16278	950	86104	2462.4	56	11	950	16278	950	0.73
5799_R_4600_4700_43840_01-06-2019_1	-37.899292	145.231277	100	2.9	20276	1450	5799_R_4600_4700_06-01-2022_1	-37.899294	145.231322	100	2.97	20276	1450	86303	2486.8	56	11	950	20276	1450	0.0700000000000003
5799_R_2700_2800_43840_01-06-2019_1	-37.894478	145.251557	100	2.7	15579	1114	5799_R_2700_2800_06-01-2022_1	-37.894491	145.251529	100	2.71	15579	1114	86104	2462.4	56	11	950	15579	1114	0.00999999999999979
5799_R_1900_2000_43840_01-06-2019_1	-37.890887	145.259424	100	2	16278	950	5799_R_1900_2000_06-01-2022_1	-37.890929	145.259377	100	2.12	16278	950	86104	2462.4	56	11	950	16278	950	0.12
5799_R_4100_4200_43840_01-06-2019_1	-37.898596	145.236861	100	2.8	15579	1114	5799_R_4100_4200_06-01-2022_1	-37.898592	145.23688	100	2.91	15579	1114	86104	2462.4	56	11	950	15579	1114	0.11
